Volumen,Filename,Fila,Transcripcion,Precio,Observaciones,Salto De Pagina
2,pagina_0129-OCR.json,5,Panel (D. Alessandro Daries) Disertacion sobre una Medalla de Alejandro el Grande Valencia Num. 1739 c. 78 Fig. 10,10,,VERDADERO
2,pagina_0129-OCR.json,6,Disertacion sobre una Medalla de la Colonia de Tarragona L.º Colibe 1748 Fig. N. 78 12,12,,VERDADERO
2,pagina_0129-OCR.json,7,Panormita (Antonio) Speculum boni Principis 16. Ambildami 1646 c. 251 6,6,,VERDADERO
2,pagina_0129-OCR.json,8,Panormita (Miser Antonio) Dicho y hecho del Rey D. Alonso I.º Valencia 1527 c. 252 15,15,,VERDADERO
2,pagina_0129-OCR.json,9,Hechos y dichos gracias y notables del Rey D. Alonso el Sabio & Aragones 8.º Carta año 1554 c. 318 12,12,,VERDADERO
2,pagina_0129-OCR.json,10,Panormitani (Abatis) Consilia jurisquae Responsa Pacif. hayea at Herton. fol. may. 8 Tom. Aug. 1586. Nec 180,,TRES EJEMPLARES TASADOS JUNTOS,VERDADERO
2,pagina_0129-OCR.json,11,"Id. Commentari in quatuor libros Decret solo se, talium Consilia jurisquae Respon. ac questiones fol. mayor. 8 Tom. Aug. 1586. Numero 261 180",,,VERDADERO
2,pagina_0129-OCR.json,12,Id. Repertorium locorum ejusdem operi fol. mayor. Ibidem. Numero 261 180,180,,VERDADERO
2,pagina_0130-OCR.json,1,Lama (Clutio) Ragione mentis dela librania Vaticana Roma 1590 N.57. 14,14,,FALSO
2,pagina_0130-OCR.json,2,Pantheo (Ioane Augusto) Arcuitalica & Venetia 1550 80 8,8,,VERDADERO
2,pagina_0130-OCR.json,3,Pantoja de Ayala (Ferri) Commentarii in tit. de Meatonibus Pasta Blancas citatae 1625 N.271 12,12,,VERDADERO
2,pagina_0130-OCR.json,4,Sarvini (Omfri) Epitome Pontificum Romanorum Venetiis 1557. cum num. 107 60,60,,VERDADERO
2,pagina_0130-OCR.json,5,Sarvini (Omfri) Fasti Romanorum Cum Commentariis Cassiodori et Cuiacelini Venetiis 1558. Num. 75 40,40,,VERDADERO
2,pagina_0130-OCR.json,6,Remato de 27 Pontifices Romae 1563 numero 86 30,30,,VERDADERO
2,pagina_0130-OCR.json,7,Unknown Reipublicae Romanae commentariorum Francofurti 1597. N.75 45,45,,VERDADERO
2,pagina_0130-OCR.json,8,Unknown De aliis Secularibus Venetiis 1557. N.75 20,20,,VERDADERO
2,pagina_0130-OCR.json,9,Unknown Fasti et triumphii Romanorum Venetiis 1557. Fig. cum num. 75 50,50,,VERDADERO
2,pagina_0130-OCR.json,10,Unknown De duobus Circensibus et triumphis Veterum & Parisiis 1610. 1127 10,10,,VERDADERO
2,pagina_0130-OCR.json,11,"Panzano, Ibáñez & Ariz (D. Jac. Superior) Anales de Aragon desde el año 1540 a 1558 fol. Zaragoza 1705 a 147 40",40,,VERDADERO
2,pagina_0130-OCR.json,12,Panzano (Cristino) De Hispanorum literatura 4º,,,VERDADERO
2,pagina_0131-OCR.json,1,Mantue Carpentanorum 1759 v.161 8,8,,FALSO
2,pagina_0131-OCR.json,2,Panzirchi (Giudi) De Claris Legem Interpretibus Curante Hoffmanni d. doct. d. Iurie 1721 v.15 50,50,,VERDADERO
2,pagina_0131-OCR.json,3,Ven. Venecia 1655 v.73 30,30,,VERDADERO
2,pagina_0131-OCR.json,4,Papebroch (Danielis) Acta S. San Ferdinandi Reg. Castell. Antuerpie 1684 v.278 45,45,,VERDADERO
2,pagina_0131-OCR.json,5,Papeles Varios Curiosos 4. v.120 10,10,,VERDADERO
2,pagina_0131-OCR.json,6,Plantii (Cl. Actii) Fululaliae S. Salm. 1591 v.3 4,4,,VERDADERO
2,pagina_0131-OCR.json,7,"Plauto Comedia Aminaria, traducta en Italiano 4º Venetia 1514 v.6 6",6,,VERDADERO
2,pagina_0131-OCR.json,8,Plara et Monara (D. Petri) Epitome dilectorum fol. Salmanticae 1558 v.157 16,16,Transcripción   https://granatensis.ugr.es/discovery/fulldisplay?vid=34CBUA_UGR:VU1&tab=Granada&docid=alma991009330289704990&context=L&adaptor=Local%20earch%20Engine,VERDADERO
2,pagina_0131-OCR.json,9,Papeles Varios Sobre Camino y otros asuntos Curiosos 4º Rusrica 173 N.173 8,8,,VERDADERO
2,pagina_0131-OCR.json,10,Papeles Curiosos Sobre una y otras Indias 1597 12,12,,VERDADERO
2,pagina_0131-OCR.json,11,Papeles Varios Curiosos Sobre las Ordenes Militares fol. Num. 194 20,20,,VERDADERO
2,pagina_0131-OCR.json,12,Papeles Sobre Exencion de pagar lanza los Grandes y títulos de Castilla y Aragon fol. Num. 218 82,82,,VERDADERO
2,pagina_0131-OCR.json,13,Papeles Curiosos Sobre la distribucion de las Togas Malaga 1653 v.237 6,6,,VERDADERO
2,pagina_0131-OCR.json,14,Papeles Varios Sobre las diferencias de Francia y España 1680 v.309 1º 10,10,,VERDADERO
2,pagina_0131-OCR.json,15,Papeles Curiosos Sobre el uso perjudicial del Chili S y otros. Etcetera 4 Rustica Num. 173 12,12,transcripción,VERDADERO
2,pagina_0131-OCR.json,16,Papeles Selectos Sobre Competencias de Jurisdiccion ,,,VERDADERO
2,pagina_0132-OCR.json,1,con el Consejo de Ordenes y entre otros tribunales. fol. c. numero. 154. 24,24,,FALSO
2,pagina_0132-OCR.json,2,"Papel electo sobre Riegos de Agua en Andalucía, Lorca, Castilla y demás fol. c. 197. 20",20,,VERDADERO
2,pagina_0132-OCR.json,3,Papeles Apologeticos al Cardenal Noris folio c. 197. 20,20,,VERDADERO
2,pagina_0132-OCR.json,4,Papeles Curiosos sobre el Patronato de Sta. Theresa y otros varios fol. Num. 197. 15,15,,VERDADERO
2,pagina_0132-OCR.json,5,+ Papeles Apologeticos contra la Francia. 8.° Gloria 1696. iv. 114. 4,4,,VERDADERO
2,pagina_0132-OCR.json,6,"Papeles tocantes a las universidades de Salamanca, Alcalá y Valladolid. fol. num. 197. 12",12,,VERDADERO
2,pagina_0132-OCR.json,7,Papeles varios selectos sobre causas matrimoniales. fol. c. num. 197. 12,12,,VERDADERO
2,pagina_0132-OCR.json,8,Papeles varios sobre asuntos Eclesiasticos y Economicos de Aragon y Valencia. fol. c. 197. 18,18,,VERDADERO
2,pagina_0132-OCR.json,9,Papeles concernientes a las Indias diferencias que hubo en las Islas Filipinas. fol. c. 197. 15,15,Transcripción ¿viudas?,VERDADERO
2,pagina_0132-OCR.json,10,Papeles varios selectos sobre Precedencias entre Eclesiasticos y Subalternos de los Tribunales Reales con aranceles de esto fol. c. 197. 24,24,,VERDADERO
2,pagina_0132-OCR.json,11,+ Papel Curioso del tiempo presente 12.° 5 tom. Rustica. Num. 162. 60,60,,VERDADERO
2,pagina_0132-OCR.json,12,Papeles varios curiosos 4.° 2. tom. N. 220. 10,10,,VERDADERO
2,pagina_0132-OCR.json,13,Papeles curiosos sobre Cruzada fol. año 1766 c. 288. 8,8,,VERDADERO
2,pagina_0133-OCR.json,1,Solis (D. Ant.) Poesias 4º. Madrid 1732 en 2o. 12,12,,FALSO
2,pagina_0133-OCR.json,2,Solis (D.) Comedia 4º. Madrid 1681. en 7. 12,12,,VERDADERO
2,pagina_0133-OCR.json,3,Solis (Felicianus) Commentarii de Cenobio. fol. 2 tom. Compluti 1594. Num. 256. 30,30,,VERDADERO
2,pagina_0133-OCR.json,4,Solorzano (Bartolome Salvador) Polos Libros de Caja de los citadones. a. Madrid 1590 Num. 271. 12,12,,VERDADERO
2,pagina_0133-OCR.json,5,Papeles sobre el Concordato del año de 1737 fol. n. 278. 8,8,,VERDADERO
2,pagina_0133-OCR.json,6,Papeles y Decretos sobre la Tasa Gen. de las Causas en los años 1680 y 81. fol. n. 197. 12,12,,VERDADERO
2,pagina_0133-OCR.json,7,"Papeles Curiosos sobre la Rebelion de Portugal, en lengua Francesa. a. Paris 1643 N. 307 12",12,,VERDADERO
2,pagina_0133-OCR.json,8,Papeles Varios Curiosos contra Feijoo y su Respta. a algunos de ellos. 4º Mad.  1726. N 311. 12,12,,VERDADERO
2,pagina_0133-OCR.json,9,"Papeles Varios del tiempo de las Guerras, sobre la Sucesion de la Corona de España y de los asuntos posteriores. 4º. Num. 220. 10",10,,VERDADERO
2,pagina_0133-OCR.json,10,Papeles Varios y Curiosos & Pend. Eto. todos en 214. 12,12,transcripción,VERDADERO
2,pagina_0133-OCR.json,11,Papeles y Arboles Genealogicos de la Casas de Zapata de Calatayud Rocaberti marques de Dos Aguas y familia de Catalan. fol. Madrid 1665. n. 219. 20,20,,VERDADERO
2,pagina_0133-OCR.json,12,Papeles en n.° 2 s. sobre Politica Gobierno Memorial & de los Jesuitas 8.° n. 214 à 6. cada uno. 24,24,transcripción,VERDADERO
2,pagina_0134-OCR.json,1,Papel Curiosos contra Feijoo y D. Diego de Torres con la Respta. de este 41 Mad. 1727 N.315. 10,10,transcripción,FALSO
2,pagina_0134-OCR.json,2,"Papeles sobre algunos Comedias, y otros asuntos. A.° Milan. 1748 Num. 315. 12",12,,VERDADERO
2,pagina_0134-OCR.json,3,Papeles Varios Curiosos sobre asuntos literarios y Oratorios fol. Num. 219. 20,20,,VERDADERO
2,pagina_0134-OCR.json,4,Papeles Curióz sobre la impresión del libro del Rezado en España f. Madrid 1730. N.43. 18,18,,VERDADERO
2,pagina_0134-OCR.json,5,Papeles Varios pertenecientes al Comercio de las Indias fol. Madrid 1720 N.198. 12,12,,VERDADERO
2,pagina_0134-OCR.json,6,Papeles Varios sobre recursos de fuerza de la Universidad y Comunidades de Alcalá & Henares. fol. Numero. 198. 24,24,,VERDADERO
2,pagina_0134-OCR.json,7,Papeles Varios Curiosos sobre Espousales Divorciados y Nulidad del Matrimonio fol. Granada 1754 Numero 198. 30,30,,VERDADERO
2,pagina_0134-OCR.json,8,"Papeles Apologéticos por los Duques de Pruna Frias y Nochera, y p. un Gobernador de la Isla de Puerto Rico. fol. Compostela. 1684. N.198. 12",12,transcripción,VERDADERO
2,pagina_0134-OCR.json,9,Papeles Varios y Curióz sobre asuntos Eclesiásticos de la Ciudad de Sigüenza. fol. N.197. 12,12,,VERDADERO
2,pagina_0134-OCR.json,10,id. sobre asuntos Eclesiásticos fol. N.197. 12,12,,VERDADERO
2,pagina_0134-OCR.json,11,Idem. Varios Selectos sobre asuntos Eclesiásticos Num. 197. 16,16,,VERDADERO
2,pagina_0134-OCR.json,12,Y 1. Y como deben contribuir como los,,,VERDADERO
2,pagina_0135-OCR.json,1,Legos a la  Renta de Millony N. 197 f. 20,20,,FALSO
2,pagina_0135-OCR.json,2,Paradini (Claudii) Simbola Herosae 12. feg. Antuerpiae 1567 128f. 6,6,,VERDADERO
2,pagina_0135-OCR.json,3,Pardini (Clv. Claude) Alliance Genealogique des Roy et Princes d'Gaule fol. Lion 1561. Num. 223 60,60,,VERDADERO
2,pagina_0135-OCR.json,4,Pardini (Guellermus) De Antiquo Statu Brux. gandi a. aug. 1542 in 190 10,10,,VERDADERO
2,pagina_0135-OCR.json,5,Parafasis del Oficio Parvo & Vniertxa de Nona Pasta cua. 1787 n. 203 8,8,,VERDADERO
2,pagina_0135-OCR.json,6,Parallele de la conduite du Roi avec celle du Roi D'Angleterre electeur D' Hanovre 8. Amsterdam 1758 N. 318 6,6,,VERDADERO
2,pagina_0135-OCR.json,7,Paramo (D. Ludovici) Responsum adversus objectiones Secundo loco exercitatas a Santi Ofici Regni Siciliae S. claudii 1599 N. 187 12,12,,VERDADERO
2,pagina_0135-OCR.json,8,Paramo (D. Lacdovici) Item Defensio jurisdictionis sancti ofici Inquisitionis Regni Sicilie S. claudii 1594 N. 187 18,18,,VERDADERO
2,pagina_0135-OCR.json,9,Paravicini (Vicenti) De viri eruditione claris 12. Baci lice 1713 Num. 117 8,8,,VERDADERO
2,pagina_0135-OCR.json,10,Pardo (D. Jeronimo) Tratado del Vino aguado 4.º Valladolid 1661. Num. 6 12,12,,VERDADERO
2,pagina_0135-OCR.json,11,Pardo (Juan de) Tratado del Arte Militar 4.º mui raro Numero 68 18,18,,VERDADERO
2,pagina_0135-OCR.json,12,Parexa et Quesada (D. Gabrielis) De Universa Instrumentorum editione fol. 2 tom. en un Volum. Lugd. 1696. Numero 275 42,42,,VERDADERO
2,pagina_0136-OCR.json,1,Parisis (Flaminio) Practica omnium terminorum Rotae 8. Rome 1812. N. 261. 3,3,,FALSO
2,pagina_0136-OCR.json,2,Parnaso Español Coleccion de Poesia 8.º Tom. Carta Madrid 1769. N5. 117,117,,VERDADERO
2,pagina_0136-OCR.json,3,Parraga (D. Gabriel) Defensa delos nuevos christiang 4.º Madrid 1690 v 299. 12,12,,VERDADERO
2,pagina_0136-OCR.json,4,Parreño (Baltazar) Dichos y hechos de D. Phelipe Segundo. 8.º Cuenta. 1628 Num.º 60. 6,6,,VERDADERO
2,pagina_0136-OCR.json,5,Panneo (F. Philippo) Lexicon Plautinum 8. Francofurti 1616 cr 159. 12,12,,VERDADERO
2,pagina_0136-OCR.json,6,Parrasi (Jani) De Febus per Epistolas quaesitio 8.º 1567. N3. 8,8,,VERDADERO
2,pagina_0136-OCR.json,7,Parrasi (Jani) Comment. in Claudian. 4.º Basilea 1539 Numero 13. 12,12,,VERDADERO
2,pagina_0136-OCR.json,8,Parrino (Domenico Antonio) Teatro eroico e politico delle Fedi di Napoli 8.º in tomi. figura poli 1692. numero 148. 36,36,,VERDADERO
2,pagina_0136-OCR.json,9,Pannuto (D. Paulo) Discorsi Politici. 4.º Venetia 1599. N188. 15,15,,VERDADERO
2,pagina_0136-OCR.json,10,Pannuto (D. Paulo) Della Perfectione della Vita Politica 4.º Venetia 1599 N188. 15,15,,VERDADERO
2,pagina_0136-OCR.json,11,Parenta (Bernardo) de poet. imit. 4.º Venetia 1565. Numero 12. 15,15,,VERDADERO
2,pagina_0136-OCR.json,12,Parthenu (Nicolaus) Farmina Picatoria et oratoria. 8.º Neapoli 1685. Atados. 6,6,,VERDADERO
2,pagina_0136-OCR.json,13,Paruta (Philipo) Dela Sicilia descrita con medaglie fol. cililan. 1612. Num. 86. 120,120,,VERDADERO
2,pagina_0137-OCR.json,1,Pascal (C.U.) Pensées sur la Religion en 12. Paris 1734 112 12,12,,FALSO
2,pagina_0137-OCR.json,2,Pascali (Carolus) Segatur 16.° Amstelodami 1645 253 12,12,,VERDADERO
2,pagina_0137-OCR.json,3,Id. Cristianes Rey 12.° p. Paris 1618 253 6,6,,VERDADERO
2,pagina_0137-OCR.json,4,Id. Legatus Sua Gallo Rhetorica Paris 1620 258 6,6,,VERDADERO
2,pagina_0137-OCR.json,5,Pascali (Carolus) De Coronis 4.° Paris 1610 189 18,18,,VERDADERO
2,pagina_0137-OCR.json,6,Paseospor Granada 4.° tom. 2. Año 33. 8,8,,VERDADERO
2,pagina_0137-OCR.json,7,Passeratii  (Jani) Confecturarum liber en 12.° Paris 1612 N. 112 10,10,https://books.google.es/books/about/Iani_Passeratii_conjecturarum_liber_Cui.html?id=bjnL0AEACAAJ&redir_esc=y,VERDADERO
2,pagina_0137-OCR.json,8,"Pastor (D. Julian Hilarion) Quando Heredan oro los Religiosos y sus Conventos a los Padres, hermano, y Parientes de aquellos 4.° Madrid 1785 282 10",10,,VERDADERO
2,pagina_0137-OCR.json,9,Pastorius (Joachimus) Minister Statuere Considérationes Politicae 8. Geneva 1664 246 6,6,transcripción autor,VERDADERO
2,pagina_0137-OCR.json,10,Id. Caracter Virtutum Geneva 1664 94 6,6,,VERDADERO
2,pagina_0137-OCR.json,11,Id. Rudiky inculcatus Amstelodami 1644 71 6,6,,VERDADERO
2,pagina_0137-OCR.json,12,Id. Meditationes super Historiam Patrimonii Christi Geneva 1664 83 4,4,,VERDADERO
2,pagina_0137-OCR.json,13,Patarol (Laurentius) Opera omnia 4.° 2 tom. fig. Venetiis 1743 88 10,10,,VERDADERO
2,pagina_0138-OCR.json,1,Paterculo (Velleio) Historia Romana traducida por Rojo 4.º Madrid 1767. Num. 57 Pasta . 16,16,,FALSO
2,pagina_0138-OCR.json,2,Prateli (N.) Jurisprudentia Vetus Draconis et Solonis de ger. Collecte. 8.º Lugduni. 1559 in 2 tomos. 6,6,,VERDADERO
2,pagina_0138-OCR.json,3,Paterculo (Cayo Velleyo) Sus obras traducidas por Manuel Sueiro. 12.º Anvers 1630. Año 23. 8,8,,VERDADERO
2,pagina_0138-OCR.json,4,Patin (Charly) Introduction à L'Histoire par la connoissance des médailles. 8.º París. Paris 1665. Número 126. 12,12,,VERDADERO
2,pagina_0138-OCR.json,5,Patini (Caroli) Introductio ad historiam numismatum. 8.º Amstelodami 1683. N° 127. 8,8,,VERDADERO
2,pagina_0138-OCR.json,6,Patini (Carlos) Historia de las Medallas traducida al Castellano por D. Francisco Pérez Pastor. 12.º Madrid 1771. Año 23. 8,8,,VERDADERO
2,pagina_0138-OCR.json,7,Patino (Carlos) Imperatorum Romanorum numismata. fol. Argentorae 1661. N° 75 fig.,,,VERDADERO
2,pagina_0138-OCR.json,8,Patino (Carolos) De Familiae Romane. Fol. Parisiis 1663. Número 75 fig. 180,180,DOS EJEMPLARES TASADOS JUNTOS,VERDADERO
2,pagina_0138-OCR.json,9,Paton (Bartholome Ximeñez) Reforma de los jes. 4.º Baccio. 1634. Num. 259. 12,12,,VERDADERO
2,pagina_0138-OCR.json,10,"Paton (Bartholome Ximeñez) De los Tufos, Copetes y  y Calvas. 4.º Baeza 1639. Num. 229. 12",12,,VERDADERO
2,pagina_0138-OCR.json,11,Paton (Bartholome Ximeñez) Epitome de la Ortographia latina y Castellana. 8.º Baeza. 1614. Num. 32. 10,10,,VERDADERO
2,pagina_0138-OCR.json,12,Padicio (Francisco del Reyno) De la Instrucción del gobierno de Reinos traducido por Enríquez Garcés. 4.º Madrid 1595. Año 18. 26,26,transcripción ,VERDADERO
2,pagina_0139-OCR.json,1,Pausanias De toda Grecia. Folio. Basilea. año 1550. Núm. 86. 45,45,,FALSO
2,pagina_0139-OCR.json,2,Id. Descriptio decem Regionum Graeciae. Venetiis f. Florentie 1551-151. 45,45,,VERDADERO
2,pagina_0139-OCR.json,3,"Patuzzi (P.F. Giovan Vincenzo) Tratato della Rigola prossima de Othcasironi Umane, nella Silva delle opinioni: 1.° 2 tom. Venetia 1758. Num. 139. 36",36,,VERDADERO
2,pagina_0139-OCR.json,4,Pauvs. (Guilielmi) Iuris Turris Civilis Capita: 8°. Halae 1737. N. 237. 4,4,,VERDADERO
2,pagina_0139-OCR.json,5,Paz (D. Christofori) De Senatus: fol. Coloniae Allobrogum 1737. N. 296. 52,52,,VERDADERO
2,pagina_0139-OCR.json,6,Id. Cholia ad leges Regias Stilii: fol. Matriti 1608. N. 235. 30,30,,VERDADERO
2,pagina_0139-OCR.json,7,Paz (F. Francisci) Compendio de principios & Gramatica hebrayca. 4.° Lisboa 1773. N. 293. 15,15,,VERDADERO
2,pagina_0139-OCR.json,8,"Paz (Gonzalo Suarez de) Praxis Ecclesiastica, et Secularis: fol. Vallisolei: 1609. Num.° 288. 15",15,,VERDADERO
2,pagina_0139-OCR.json,9,Par y Cunaxoy (D. Joaquin) Recidencia & Inge- nio: 4.° Madrid 1739. Num. 192. 5,5,,VERDADERO
2,pagina_0139-OCR.json,10,Paz & Strech y tratado de la Banquera: 4.° Mad. 1713. N. 58. 18,18,,VERDADERO
2,pagina_0139-OCR.json,11,Papeles sueltos contra el Rmp. P. Flores con dos e este autor:  4.° Madrid 1752. N. 134. 12,12,,VERDADERO
2,pagina_0139-OCR.json,12,Papeles Correspondiente al Comercio de Indias,,,VERDADERO
2,pagina_0140-OCR.json,1,fol. Num. 198 20 20,20,,FALSO
2,pagina_0140-OCR.json,2,"fol. c. 197 Papeles Varios en Italiano, sobre el Duelo: 4.º N.283 6 6",6,,VERDADERO
2,pagina_0140-OCR.json,3,"fol. c. 197 Papela Vario Selecto, sobre la Doctrina del to Thomas 18",18,,VERDADERO
2,pagina_0140-OCR.json,4,Peckii (Petri) Opera omnia Juridica: fol. Antuerpiae. 1647. N. 255 20,20,,VERDADERO
2,pagina_0140-OCR.json,5,Pecki (Petri) Commentarii in jus Civile Nauticum & Lugduni Batavorum 1647. N. 249 15,15,,VERDADERO
2,pagina_0140-OCR.json,6,"Pequet (C.V.) Arte de Negociar con los Soberanos, traducido por Bertomado: 12 Madrid 1741. N. 315 6",6,,VERDADERO
2,pagina_0140-OCR.json,7,Pedraza (D. Fran. Bermudez) Secretario del Rey. 4.º Granada 1627. N. 67 15,15,,VERDADERO
2,pagina_0140-OCR.json,8,Pedraza (D. Fran. Bermudez) id. Hospital Real de la Corte: 4.º Granada Año 1644. N. 27 12,12,,VERDADERO
2,pagina_0140-OCR.json,9,Pegar (D. Emanuelis) De mayoratibus: fol. stom. Philippinae 1685. N. 287 120,120,,VERDADERO
2,pagina_0140-OCR.json,10,Pegar (D. Emanuelis) id. Tractatus de Competentiis inter Episcop. fol. Philippinae 1740. N. 287 24,24,,VERDADERO
2,pagina_0140-OCR.json,11,Pegar (D. Emanuelis) id. Perducciones Forenses: fol. 3 tom. Philippinae 1683. N. 287 54,54,,VERDADERO
2,pagina_0140-OCR.json,12,Pequera (D. Luis) Forma y Estilo de Celebrar Cortes Generales Catalanas. 4.º Barcelona 1632. N. 124 15,15,,VERDADERO
2,pagina_0141-OCR.json,1,Pelegrín (Blanco) Trofeo del Oro en Octava S. Lára 1579 33 12,12,,FALSO
2,pagina_0141-OCR.json,2,Peregrini (Matheo) Tenti Dell'Ingegno: 12° in 8vo Lugna 1650 39 6,6,,VERDADERO
2,pagina_0141-OCR.json,3,Pellicer (Gabriel Alvarez de Toledo) N.º 20 obras portuenses y Poéticas S. Ciudad 1744 10,10,,VERDADERO
2,pagina_0141-OCR.json,4,Pellicer (D. Juan Ant.) Ensayo de una Biblioteca de Traductores Españoles S. Madrid 1778 115 16,16,,VERDADERO
2,pagina_0141-OCR.json,5,Pellicer (D. José) Obras de Quinto Septimo Florent. Tertuliano Barcelona 1639 202 4,4,,VERDADERO
2,pagina_0141-OCR.json,6,Pellicer de Tovar (D. José) Memorias por D. José B. Saavedra Marqués de Riba Madrid 1647 198 24,24,,VERDADERO
2,pagina_0141-OCR.json,7,Pellicer (D. José) Su Biblioteca S. Ciudad Madrid 1671 203 18,18,,VERDADERO
2,pagina_0141-OCR.json,8,"Pellicer (D. José) Origen y Sucesión de la Casa B. Sarmiento, y las unidas a ella por Casamiento S. Ciudad 1673 201 18",18,,VERDADERO
2,pagina_0141-OCR.json,9,Pellicer de Ovando y Tovar (D. José) Thesaurus Elocutionarius / España después de su pérdida París 1681 133 50,50,,VERDADERO
2,pagina_0141-OCR.json,10,Pellicer (Defensa de España) Venecia 1635 114 6,6,,VERDADERO
2,pagina_0141-OCR.json,11,Pellicer (D. José) Lecciones Solemnes á Gregoria S. Lúa Bibl. 1630 8 15,15,,VERDADERO
2,pagina_0141-OCR.json,12,Pellicer de Tovar Abarca (D. José) Contra la Rebelion de Portugal S. Logroño 1640 367 6,6,,VERDADERO
2,pagina_0142-OCR.json,1,"Pellicer (D. Josef) Genealogia del Linage de Cabeza de Baca fol. Madrid 1652, n.º 19 15",15,,FALSO
2,pagina_0142-OCR.json,2,"Pellicer de Tovar (D. Josef) Libro de la Cataluña. Recopilación de sus movimientos antiguos y modernos S. Amberes 1642, n.º 316 12",12,,VERDADERO
2,pagina_0142-OCR.json,3,"Pelliser (D. Josef) Varios Papeles Genealogicos de la Fama D. Feloaga, Mondejar, Salazar, Vergara, y Memoriales al Rey de los Servicios de Abarca y Herrera Marques de Troncoco, Señor de Cheles, Señor de Moncoso, Señor de Castrillo y del Marq. de Villa Señor, y otras Curiosidades fol. Madrid 1674, n.º 219 30",30,,VERDADERO
2,pagina_0142-OCR.json,4,"Pellicer & Osau (D. Josef) Memoriales y Papeles varios Genealogicos fol. 1.º, 2.º y 4. tomo. Madrid 1668. Año 37. 36",36,https://books.google.es/books?id=bWB4-aIUbFwC&pg=PP5&hl=es&source=gbs_selected_pages&cad=1#v=onepage&q&f=false,VERDADERO
2,pagina_0142-OCR.json,5,Peliser (D. Josef) Tratado de la Verdad de la Historia de Valencia 1676 12,12,,VERDADERO
2,pagina_0142-OCR.json,6,Alma de la Gloria de España en la R. Boda de Philipe 4.º Madrid 1650 8,8,,VERDADERO
2,pagina_0142-OCR.json,7,El Sincello de la Iglesia Patriarchal de Constantinopla desagraviado Valencia 1675 14,14,,VERDADERO
2,pagina_0143-OCR.json,1,"Maximo Obispo de Zaragoza en España distinguido de Marco Sevita, y monje del Casino en Italia Valencia 1671 8",8,https://www.rae.es/archivo-digital/el-syncello-de-la-iglesia-patriarcal-de-constantinopla-desagraviado-el-sacro-texto#page/5/mode/2up,FALSO
2,pagina_0143-OCR.json,2,Aparato a las monarquia antigua delas Españas Valencia 1673 15,15,,VERDADERO
2,pagina_0143-OCR.json,3,"Poblacion, y lengua primitiva de España Valencia 1672 Nº 201 8",8,,VERDADERO
2,pagina_0143-OCR.json,4,Pellicer & Tovar (D. Josef) Vida del Emperador Fernando Taragona 1640 Nº 252 4,4,,VERDADERO
2,pagina_0143-OCR.json,5,"Id. Fama Arbitraria, ó Historia de la Vida, y hecho del Emperador Ferdinando Barcelona 1648 Nº 202 5",5,,VERDADERO
2,pagina_0143-OCR.json,6,Id. Anfiteatro de Felipe Catolico el Grande Rey Catolico Madrid 1635 Nº 202 3,3,,VERDADERO
2,pagina_0143-OCR.json,7,Perizonii (Jacobi) Dissertationes Variae Lugd. Batav. 1640 18,18,,VERDADERO
2,pagina_0143-OCR.json,8,Id. Orations ibid. 1740 Nº 112 15,15,,VERDADERO
